order_id,order_number,customer_id,order_ts,order_status,cancellation_stage,payment_method_id,shipping_service_id,voucher_id,sales_channel,currency,loaded_at
35419,ORD-20220214-00035419,1481,2022-02-14 17:45:52,delivered,,3,2,1,web,IDR,2026-05-25 04:22:10.045703
35420,ORD-20251231-00035420,2311,2025-12-31 15:02:52,placed,,3,3,3,web,IDR,2026-05-25 04:22:10.045703
35421,ORD-20221231-00035421,703,2022-12-31 23:16:22,delivered,,1,3,2,web,IDR,2026-05-25 04:22:10.045703
35422,ORD-20220215-00035422,864,2022-02-15 23:18:16,delivered,,1,3,2,web,IDR,2026-05-25 04:22:10.045703
35423,ORD-20240101-00035423,1664,2024-01-01 14:36:08,delivered,,3,3,3,web,IDR,2026-05-25 04:22:10.045703
35424,ORD-20231120-00035424,765,2023-11-20 18:26:34,delivered,,2,6,1,web,IDR,2026-05-25 04:22:10.045703
35425,ORD-20250214-00035425,2051,2025-02-14 17:43:39,delivered,,3,4,1,web,IDR,2026-05-25 04:22:10.045703
35426,ORD-20230401-00035426,2011,2023-04-01 17:56:04,delivered,,1,3,4,web,IDR,2026-05-25 04:22:10.045703
35427,ORD-20220507-00035427,848,2022-05-07 16:24:15,delivered,,2,4,3,web,IDR,2026-05-25 04:22:10.045703
35428,ORD-20230803-00035428,2310,2023-08-03 12:34:46,delivered,,4,4,1,web,IDR,2026-05-25 04:22:10.045703
35429,ORD-20230423-00035429,268,2023-04-23 02:21:20,delivered,,2,3,3,web,IDR,2026-05-25 04:22:10.045703
35430,ORD-20240414-00035430,2083,2024-04-14 09:48:09,delivered,,4,1,3,web,IDR,2026-05-25 04:22:10.045703
35431,ORD-20230131-00035431,2328,2023-01-31 18:09:08,delivered,,2,1,3,web,IDR,2026-05-25 04:22:10.045703
35432,ORD-20240626-00035432,102,2024-06-26 12:22:19,delivered,,4,3,1,web,IDR,2026-05-25 04:22:10.045703
35433,ORD-20220104-00035433,390,2022-01-04 21:15:27,delivered,,1,6,4,web,IDR,2026-05-25 04:22:10.045703
35434,ORD-20250201-00035434,1569,2025-02-01 21:40:25,delivered,,2,1,2,web,IDR,2026-05-25 04:22:10.045703
35435,ORD-20230604-00035435,1346,2023-06-04 00:11:52,delivered,,1,4,2,web,IDR,2026-05-25 04:22:10.045703
35436,ORD-20230625-00035436,477,2023-06-25 19:02:25,delivered,,1,6,2,web,IDR,2026-05-25 04:22:10.045703
35437,ORD-20230909-00035437,47,2023-09-09 12:36:59,delivered,,3,1,1,web,IDR,2026-05-25 04:22:10.045703
35438,ORD-20220705-00035438,1539,2022-07-05 19:59:03,returned,,3,1,1,web,IDR,2026-05-25 04:22:10.045703
35439,ORD-20250620-00035439,680,2025-06-20 17:51:21,returned,,1,5,2,web,IDR,2026-05-25 04:22:10.045703
35440,ORD-20241221-00035440,948,2024-12-21 06:21:18,delivered,,1,3,3,web,IDR,2026-05-25 04:22:10.045703
35441,ORD-20230412-00035441,260,2023-04-12 19:30:45,delivered,,2,4,2,web,IDR,2026-05-25 04:22:10.045703
35442,ORD-20221218-00035442,1136,2022-12-18 19:22:56,delivered,,3,6,3,web,IDR,2026-05-25 04:22:10.045703
35443,ORD-20220116-00035443,237,2022-01-16 14:21:34,delivered,,1,4,2,web,IDR,2026-05-25 04:22:10.045703
35444,ORD-20250321-00035444,1475,2025-03-21 13:40:29,cancelled,paid,1,3,3,web,IDR,2026-05-25 04:22:10.045703
35445,ORD-20250108-00035445,2077,2025-01-08 19:01:34,delivered,,1,5,1,web,IDR,2026-05-25 04:22:10.045703
35446,ORD-20220404-00035446,1742,2022-04-04 01:08:56,cancelled,packed,4,6,4,web,IDR,2026-05-25 04:22:10.045703
35447,ORD-20251024-00035447,126,2025-10-24 14:12:25,delivered,,2,5,1,web,IDR,2026-05-25 04:22:10.045703
35448,ORD-20240206-00035448,1130,2024-02-06 03:14:49,delivered,,4,1,2,web,IDR,2026-05-25 04:22:10.045703
35449,ORD-20251229-00035449,1262,2025-12-29 21:10:33,placed,,3,4,1,web,IDR,2026-05-25 04:22:10.045703
35450,ORD-20250926-00035450,2322,2025-09-26 02:32:08,delivered,,1,2,1,web,IDR,2026-05-25 04:22:10.045703
35451,ORD-20250113-00035451,421,2025-01-13 06:41:31,delivered,,2,3,3,web,IDR,2026-05-25 04:22:10.045703
35452,ORD-20231225-00035452,638,2023-12-25 09:46:45,delivered,,3,1,2,web,IDR,2026-05-25 04:22:10.045703
35453,ORD-20230522-00035453,585,2023-05-22 07:08:00,returned,,2,3,3,web,IDR,2026-05-25 04:22:10.045703
35454,ORD-20250618-00035454,2498,2025-06-18 20:10:46,delivered,,2,7,3,web,IDR,2026-05-25 04:22:10.045703
35455,ORD-20221011-00035455,1234,2022-10-11 21:52:36,delivered,,4,1,3,web,IDR,2026-05-25 04:22:10.045703
35456,ORD-20251116-00035456,550,2025-11-16 14:53:08,delivered,,4,4,1,web,IDR,2026-05-25 04:22:10.045703
35457,ORD-20250426-00035457,2292,2025-04-26 08:50:26,delivered,,3,7,1,web,IDR,2026-05-25 04:22:10.045703
35458,ORD-20250512-00035458,1825,2025-05-12 08:48:32,delivered,,1,2,3,web,IDR,2026-05-25 04:22:10.045703
35459,ORD-20250930-00035459,56,2025-09-30 03:27:26,delivered,,2,7,1,web,IDR,2026-05-25 04:22:10.045703
35460,ORD-20250107-00035460,1457,2025-01-07 21:22:26,delivered,,1,3,3,web,IDR,2026-05-25 04:22:10.045703
35461,ORD-20240517-00035461,855,2024-05-17 06:06:19,returned,,2,3,3,web,IDR,2026-05-25 04:22:10.045703
35462,ORD-20230116-00035462,1672,2023-01-16 19:41:32,delivered,,1,2,1,web,IDR,2026-05-25 04:22:10.045703
35463,ORD-20221231-00035463,1609,2022-12-31 11:10:10,delivered,,2,3,3,web,IDR,2026-05-25 04:22:10.045703
35464,ORD-20220827-00035464,2484,2022-08-27 05:55:47,delivered,,2,3,1,web,IDR,2026-05-25 04:22:10.045703
35465,ORD-20251221-00035465,839,2025-12-21 22:07:58,delivered,,3,4,1,web,IDR,2026-05-25 04:22:10.045703
35466,ORD-20240213-00035466,2346,2024-02-13 00:39:00,cancelled,placed,1,5,3,web,IDR,2026-05-25 04:22:10.045703
35467,ORD-20220419-00035467,1795,2022-04-19 19:48:30,delivered,,1,3,2,web,IDR,2026-05-25 04:22:10.045703
35468,ORD-20220407-00035468,1138,2022-04-07 15:45:20,returned,,4,1,2,web,IDR,2026-05-25 04:22:10.045703
35469,ORD-20241225-00035469,510,2024-12-25 19:05:07,delivered,,1,4,1,web,IDR,2026-05-25 04:22:10.045703
35470,ORD-20220105-00035470,653,2022-01-05 20:23:01,delivered,,2,3,1,web,IDR,2026-05-25 04:22:10.045703
35471,ORD-20250325-00035471,742,2025-03-25 22:23:48,delivered,,2,1,1,web,IDR,2026-05-25 04:22:10.045703
35472,ORD-20250514-00035472,458,2025-05-14 07:53:05,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
35473,ORD-20250522-00035473,731,2025-05-22 12:07:31,returned,,2,5,1,web,IDR,2026-05-25 04:22:10.045703
35474,ORD-20230101-00035474,1977,2023-01-01 16:14:02,delivered,,1,1,3,web,IDR,2026-05-25 04:22:10.045703
35475,ORD-20220314-00035475,1176,2022-03-14 17:49:37,delivered,,1,5,2,web,IDR,2026-05-25 04:22:10.045703
35476,ORD-20220408-00035476,827,2022-04-08 04:29:28,delivered,,1,5,2,web,IDR,2026-05-25 04:22:10.045703
35477,ORD-20231003-00035477,2347,2023-10-03 20:00:58,delivered,,3,5,2,web,IDR,2026-05-25 04:22:10.045703
35478,ORD-20230414-00035478,2003,2023-04-14 18:21:10,delivered,,1,1,2,web,IDR,2026-05-25 04:22:10.045703
35479,ORD-20230303-00035479,1201,2023-03-03 03:13:55,cancelled,placed,2,4,2,web,IDR,2026-05-25 04:22:10.045703
35480,ORD-20220511-00035480,76,2022-05-11 19:33:07,delivered,,4,8,3,web,IDR,2026-05-25 04:22:10.045703
35481,ORD-20220809-00035481,9,2022-08-09 19:23:12,delivered,,3,1,4,web,IDR,2026-05-25 04:22:10.045703
35482,ORD-20230103-00035482,435,2023-01-03 22:27:07,delivered,,3,3,2,web,IDR,2026-05-25 04:22:10.045703
35483,ORD-20230330-00035483,1549,2023-03-30 21:58:44,returned,,1,6,3,web,IDR,2026-05-25 04:22:10.045703
35484,ORD-20230823-00035484,2323,2023-08-23 08:40:35,delivered,,2,1,2,web,IDR,2026-05-25 04:22:10.045703
35485,ORD-20240415-00035485,2081,2024-04-15 19:31:17,delivered,,2,6,1,web,IDR,2026-05-25 04:22:10.045703
35486,ORD-20251104-00035486,221,2025-11-04 12:57:20,delivered,,4,3,3,web,IDR,2026-05-25 04:22:10.045703
35487,ORD-20240408-00035487,1835,2024-04-08 19:40:25,delivered,,2,3,3,web,IDR,2026-05-25 04:22:10.045703
35488,ORD-20220311-00035488,15,2022-03-11 05:14:56,delivered,,2,3,1,web,IDR,2026-05-25 04:22:10.045703
35489,ORD-20241016-00035489,2223,2024-10-16 01:12:52,delivered,,2,1,2,web,IDR,2026-05-25 04:22:10.045703
35490,ORD-20240808-00035490,1098,2024-08-08 20:36:42,cancelled,shipped,3,3,1,web,IDR,2026-05-25 04:22:10.045703
35491,ORD-20250611-00035491,1550,2025-06-11 06:31:13,delivered,,1,3,2,web,IDR,2026-05-25 04:22:10.045703
35492,ORD-20231223-00035492,1305,2023-12-23 07:07:12,cancelled,placed,4,4,1,web,IDR,2026-05-25 04:22:10.045703
35493,ORD-20220102-00035493,937,2022-01-02 07:27:51,returned,,2,8,2,web,IDR,2026-05-25 04:22:10.045703
35494,ORD-20251021-00035494,1640,2025-10-21 14:53:47,delivered,,1,5,1,web,IDR,2026-05-25 04:22:10.045703
35495,ORD-20221018-00035495,1503,2022-10-18 07:44:57,returned,,3,5,2,web,IDR,2026-05-25 04:22:10.045703
35496,ORD-20240303-00035496,664,2024-03-03 10:53:04,delivered,,1,3,3,web,IDR,2026-05-25 04:22:10.045703
35497,ORD-20230224-00035497,1109,2023-02-24 23:58:02,delivered,,1,6,3,web,IDR,2026-05-25 04:22:10.045703
35498,ORD-20220724-00035498,1643,2022-07-24 05:46:42,delivered,,3,3,3,web,IDR,2026-05-25 04:22:10.045703
35499,ORD-20221005-00035499,1729,2022-10-05 10:05:20,delivered,,2,5,2,web,IDR,2026-05-25 04:22:10.045703
35500,ORD-20231011-00035500,331,2023-10-11 02:32:11,delivered,,1,8,2,web,IDR,2026-05-25 04:22:10.045703
35501,ORD-20221229-00035501,611,2022-12-29 04:18:53,delivered,,1,4,2,web,IDR,2026-05-25 04:22:10.045703
35502,ORD-20231219-00035502,2433,2023-12-19 18:43:12,delivered,,4,1,2,web,IDR,2026-05-25 04:22:10.045703
35503,ORD-20250730-00035503,842,2025-07-30 09:33:18,cancelled,paid,3,6,1,web,IDR,2026-05-25 04:22:10.045703
35504,ORD-20240509-00035504,1502,2024-05-09 16:39:37,cancelled,packed,4,4,1,web,IDR,2026-05-25 04:22:10.045703
35505,ORD-20240101-00035505,1349,2024-01-01 20:22:40,delivered,,2,4,3,web,IDR,2026-05-25 04:22:10.045703
35506,ORD-20240220-00035506,2012,2024-02-20 02:23:30,returned,,1,1,3,web,IDR,2026-05-25 04:22:10.045703
35507,ORD-20251106-00035507,692,2025-11-06 08:36:40,delivered,,4,6,1,web,IDR,2026-05-25 04:22:10.045703
35508,ORD-20230620-00035508,1196,2023-06-20 15:59:47,delivered,,1,2,1,web,IDR,2026-05-25 04:22:10.045703
35509,ORD-20240603-00035509,405,2024-06-03 14:28:19,delivered,,2,2,2,web,IDR,2026-05-25 04:22:10.045703
35510,ORD-20231120-00035510,1456,2023-11-20 11:34:11,cancelled,shipped,2,2,3,web,IDR,2026-05-25 04:22:10.045703
35511,ORD-20230329-00035511,2155,2023-03-29 23:04:47,delivered,,1,1,1,web,IDR,2026-05-25 04:22:10.045703
35512,ORD-20251224-00035512,2465,2025-12-24 02:10:13,cancelled,packed,1,3,1,web,IDR,2026-05-25 04:22:10.045703
35513,ORD-20230802-00035513,1445,2023-08-02 06:30:25,delivered,,3,1,2,web,IDR,2026-05-25 04:22:10.045703
35514,ORD-20231107-00035514,513,2023-11-07 07:18:07,delivered,,2,1,1,web,IDR,2026-05-25 04:22:10.045703
35515,ORD-20221029-00035515,262,2022-10-29 09:41:19,cancelled,packed,1,3,1,web,IDR,2026-05-25 04:22:10.045703
35516,ORD-20250512-00035516,331,2025-05-12 22:18:39,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
35517,ORD-20250319-00035517,1117,2025-03-19 16:45:22,delivered,,1,1,1,web,IDR,2026-05-25 04:22:10.045703
35518,ORD-20241228-00035518,549,2024-12-28 17:11:39,delivered,,3,7,1,web,IDR,2026-05-25 04:22:10.045703
35519,ORD-20250123-00035519,69,2025-01-23 05:51:18,delivered,,2,2,3,web,IDR,2026-05-25 04:22:10.045703
35520,ORD-20241225-00035520,2391,2024-12-25 06:19:14,cancelled,placed,3,3,1,web,IDR,2026-05-25 04:22:10.045703
35521,ORD-20240618-00035521,1004,2024-06-18 15:23:04,delivered,,1,5,2,web,IDR,2026-05-25 04:22:10.045703
35522,ORD-20220519-00035522,1364,2022-05-19 07:50:16,delivered,,1,1,1,web,IDR,2026-05-25 04:22:10.045703
35523,ORD-20231123-00035523,236,2023-11-23 21:36:37,delivered,,3,6,4,web,IDR,2026-05-25 04:22:10.045703
35524,ORD-20220817-00035524,2291,2022-08-17 02:25:19,returned,,4,2,1,web,IDR,2026-05-25 04:22:10.045703
35525,ORD-20220913-00035525,1732,2022-09-13 15:04:55,delivered,,2,4,2,web,IDR,2026-05-25 04:22:10.045703
35526,ORD-20231011-00035526,912,2023-10-11 21:41:22,delivered,,1,5,3,web,IDR,2026-05-25 04:22:10.045703
35527,ORD-20230422-00035527,94,2023-04-22 13:20:38,delivered,,4,3,1,web,IDR,2026-05-25 04:22:10.045703
35528,ORD-20240328-00035528,1263,2024-03-28 21:59:28,delivered,,1,5,1,web,IDR,2026-05-25 04:22:10.045703
35529,ORD-20231116-00035529,1572,2023-11-16 20:20:50,cancelled,packed,2,5,2,web,IDR,2026-05-25 04:22:10.045703
35530,ORD-20240304-00035530,160,2024-03-04 22:51:17,delivered,,3,1,2,web,IDR,2026-05-25 04:22:10.045703
35531,ORD-20241205-00035531,1454,2024-12-05 00:27:12,delivered,,4,4,1,web,IDR,2026-05-25 04:22:10.045703
35532,ORD-20240304-00035532,1483,2024-03-04 11:32:03,delivered,,2,1,2,web,IDR,2026-05-25 04:22:10.045703
35533,ORD-20250511-00035533,2077,2025-05-11 14:27:13,delivered,,3,7,1,web,IDR,2026-05-25 04:22:10.045703
35534,ORD-20230511-00035534,2262,2023-05-11 19:20:41,delivered,,1,4,1,web,IDR,2026-05-25 04:22:10.045703
35535,ORD-20220523-00035535,925,2022-05-23 17:01:49,delivered,,3,4,2,web,IDR,2026-05-25 04:22:10.045703
35536,ORD-20240717-00035536,1471,2024-07-17 12:12:40,delivered,,2,2,1,web,IDR,2026-05-25 04:22:10.045703
35537,ORD-20220201-00035537,1978,2022-02-01 13:39:37,delivered,,1,1,1,web,IDR,2026-05-25 04:22:10.045703
35538,ORD-20231227-00035538,796,2023-12-27 18:59:27,delivered,,4,7,2,web,IDR,2026-05-25 04:22:10.045703
35539,ORD-20220906-00035539,2253,2022-09-06 18:13:05,delivered,,1,4,1,web,IDR,2026-05-25 04:22:10.045703
35540,ORD-20230125-00035540,2062,2023-01-25 22:30:05,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
35541,ORD-20220305-00035541,1014,2022-03-05 11:12:45,returned,,3,1,4,web,IDR,2026-05-25 04:22:10.045703
35542,ORD-20230919-00035542,350,2023-09-19 19:09:12,delivered,,4,2,1,web,IDR,2026-05-25 04:22:10.045703
35543,ORD-20231227-00035543,2443,2023-12-27 21:41:12,delivered,,4,1,3,web,IDR,2026-05-25 04:22:10.045703
35544,ORD-20221221-00035544,2370,2022-12-21 23:16:19,delivered,,2,6,1,web,IDR,2026-05-25 04:22:10.045703
35545,ORD-20251217-00035545,1197,2025-12-17 00:10:10,delivered,,1,1,1,web,IDR,2026-05-25 04:22:10.045703
35546,ORD-20250404-00035546,1218,2025-04-04 19:57:38,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
35547,ORD-20220223-00035547,797,2022-02-23 01:41:03,cancelled,packed,4,6,3,web,IDR,2026-05-25 04:22:10.045703
35548,ORD-20220629-00035548,989,2022-06-29 18:55:52,delivered,,4,4,4,web,IDR,2026-05-25 04:22:10.045703
35549,ORD-20230314-00035549,7,2023-03-14 20:29:54,returned,,2,6,1,web,IDR,2026-05-25 04:22:10.045703
35550,ORD-20230719-00035550,1047,2023-07-19 22:55:43,delivered,,3,6,2,web,IDR,2026-05-25 04:22:10.045703
35551,ORD-20230602-00035551,2249,2023-06-02 22:24:25,delivered,,2,3,2,web,IDR,2026-05-25 04:22:10.045703
35552,ORD-20230102-00035552,304,2023-01-02 03:24:51,delivered,,2,5,2,web,IDR,2026-05-25 04:22:10.045703
35553,ORD-20221204-00035553,875,2022-12-04 15:01:09,delivered,,2,3,1,web,IDR,2026-05-25 04:22:10.045703
35554,ORD-20231224-00035554,908,2023-12-24 10:03:51,delivered,,1,1,3,web,IDR,2026-05-25 04:22:10.045703
35555,ORD-20220126-00035555,688,2022-01-26 15:35:51,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
35556,ORD-20220807-00035556,1350,2022-08-07 09:01:39,returned,,2,3,2,web,IDR,2026-05-25 04:22:10.045703
35557,ORD-20231223-00035557,2356,2023-12-23 10:13:37,delivered,,2,3,1,web,IDR,2026-05-25 04:22:10.045703
35558,ORD-20220120-00035558,2269,2022-01-20 10:49:08,returned,,1,6,1,web,IDR,2026-05-25 04:22:10.045703
35559,ORD-20240316-00035559,86,2024-03-16 23:23:53,delivered,,3,5,2,web,IDR,2026-05-25 04:22:10.045703
35560,ORD-20221226-00035560,1000,2022-12-26 19:29:21,delivered,,3,7,1,web,IDR,2026-05-25 04:22:10.045703
35561,ORD-20230623-00035561,401,2023-06-23 05:24:39,delivered,,3,5,1,web,IDR,2026-05-25 04:22:10.045703
35562,ORD-20240510-00035562,1766,2024-05-10 07:57:50,delivered,,2,3,1,web,IDR,2026-05-25 04:22:10.045703
35563,ORD-20230424-00035563,1743,2023-04-24 06:24:56,delivered,,1,4,1,web,IDR,2026-05-25 04:22:10.045703
35564,ORD-20240305-00035564,1589,2024-03-05 11:26:13,cancelled,placed,1,3,1,web,IDR,2026-05-25 04:22:10.045703
35565,ORD-20220510-00035565,2125,2022-05-10 23:29:34,returned,,2,5,1,web,IDR,2026-05-25 04:22:10.045703
35566,ORD-20241210-00035566,576,2024-12-10 22:09:41,delivered,,2,3,3,web,IDR,2026-05-25 04:22:10.045703
35567,ORD-20230922-00035567,1371,2023-09-22 21:56:37,delivered,,2,3,2,web,IDR,2026-05-25 04:22:10.045703
35568,ORD-20231023-00035568,1565,2023-10-23 19:54:42,cancelled,placed,1,5,4,web,IDR,2026-05-25 04:22:10.045703
35569,ORD-20250409-00035569,1537,2025-04-09 04:47:26,delivered,,4,1,1,web,IDR,2026-05-25 04:22:10.045703
35570,ORD-20241231-00035570,2233,2024-12-31 18:17:47,delivered,,1,1,4,web,IDR,2026-05-25 04:22:10.045703
35571,ORD-20250118-00035571,1678,2025-01-18 14:38:33,delivered,,2,3,2,web,IDR,2026-05-25 04:22:10.045703
35572,ORD-20240303-00035572,2414,2024-03-03 13:19:38,delivered,,4,6,3,web,IDR,2026-05-25 04:22:10.045703
35573,ORD-20241217-00035573,156,2024-12-17 10:37:57,delivered,,2,1,2,web,IDR,2026-05-25 04:22:10.045703
35574,ORD-20251215-00035574,1295,2025-12-15 10:48:17,delivered,,2,2,3,web,IDR,2026-05-25 04:22:10.045703
35575,ORD-20230423-00035575,300,2023-04-23 06:04:24,delivered,,1,6,2,web,IDR,2026-05-25 04:22:10.045703
35576,ORD-20220820-00035576,854,2022-08-20 07:19:15,delivered,,1,4,1,web,IDR,2026-05-25 04:22:10.045703
35577,ORD-20230101-00035577,2262,2023-01-01 17:00:31,delivered,,4,5,1,web,IDR,2026-05-25 04:22:10.045703
35578,ORD-20230623-00035578,1695,2023-06-23 11:50:35,delivered,,1,3,2,web,IDR,2026-05-25 04:22:10.045703
35579,ORD-20250320-00035579,572,2025-03-20 20:49:13,delivered,,2,5,2,web,IDR,2026-05-25 04:22:10.045703
35580,ORD-20240915-00035580,486,2024-09-15 08:34:51,delivered,,3,2,3,web,IDR,2026-05-25 04:22:10.045703
35581,ORD-20220507-00035581,2064,2022-05-07 17:13:45,delivered,,3,4,1,web,IDR,2026-05-25 04:22:10.045703
35582,ORD-20220817-00035582,155,2022-08-17 22:17:08,delivered,,1,1,3,web,IDR,2026-05-25 04:22:10.045703
35583,ORD-20240410-00035583,1433,2024-04-10 10:05:25,delivered,,1,1,4,web,IDR,2026-05-25 04:22:10.045703
35584,ORD-20250928-00035584,2236,2025-09-28 19:27:44,delivered,,4,6,2,web,IDR,2026-05-25 04:22:10.045703
35585,ORD-20230326-00035585,1955,2023-03-26 18:53:46,delivered,,3,3,1,web,IDR,2026-05-25 04:22:10.045703
35586,ORD-20251220-00035586,979,2025-12-20 06:35:41,delivered,,4,4,2,web,IDR,2026-05-25 04:22:10.045703
35587,ORD-20230415-00035587,415,2023-04-15 19:14:33,delivered,,2,6,3,web,IDR,2026-05-25 04:22:10.045703
35588,ORD-20251003-00035588,796,2025-10-03 18:03:37,delivered,,2,5,2,web,IDR,2026-05-25 04:22:10.045703
35589,ORD-20240525-00035589,2471,2024-05-25 14:29:36,delivered,,1,6,4,web,IDR,2026-05-25 04:22:10.045703
35590,ORD-20240203-00035590,211,2024-02-03 21:06:51,delivered,,2,5,3,web,IDR,2026-05-25 04:22:10.045703
35591,ORD-20230326-00035591,779,2023-03-26 03:45:00,delivered,,4,2,3,web,IDR,2026-05-25 04:22:10.045703
35592,ORD-20250226-00035592,394,2025-02-26 16:31:08,delivered,,2,3,1,web,IDR,2026-05-25 04:22:10.045703
35593,ORD-20220606-00035593,997,2022-06-06 15:22:26,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
35594,ORD-20250612-00035594,1128,2025-06-12 21:57:51,delivered,,1,2,2,web,IDR,2026-05-25 04:22:10.045703
35595,ORD-20220404-00035595,1360,2022-04-04 01:25:40,delivered,,3,3,3,web,IDR,2026-05-25 04:22:10.045703
35596,ORD-20250220-00035596,683,2025-02-20 08:25:54,delivered,,2,1,2,web,IDR,2026-05-25 04:22:10.045703
35597,ORD-20220511-00035597,764,2022-05-11 21:23:12,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
35598,ORD-20240113-00035598,1555,2024-01-13 06:49:09,delivered,,1,5,1,web,IDR,2026-05-25 04:22:10.045703
35599,ORD-20240613-00035599,244,2024-06-13 12:33:04,returned,,1,3,2,web,IDR,2026-05-25 04:22:10.045703
35600,ORD-20220819-00035600,513,2022-08-19 10:04:14,cancelled,placed,4,5,1,web,IDR,2026-05-25 04:22:10.045703
35601,ORD-20241021-00035601,2040,2024-10-21 18:07:15,returned,,2,4,3,web,IDR,2026-05-25 04:22:10.045703
35602,ORD-20251227-00035602,36,2025-12-27 18:44:57,returned,,2,3,1,web,IDR,2026-05-25 04:22:10.045703
35603,ORD-20240407-00035603,368,2024-04-07 07:03:39,delivered,,3,5,3,web,IDR,2026-05-25 04:22:10.045703
35604,ORD-20240627-00035604,1521,2024-06-27 11:21:36,delivered,,1,7,2,web,IDR,2026-05-25 04:22:10.045703
35605,ORD-20240901-00035605,48,2024-09-01 00:53:25,delivered,,2,4,1,web,IDR,2026-05-25 04:22:10.045703
35606,ORD-20220413-00035606,1877,2022-04-13 17:19:18,returned,,4,5,1,web,IDR,2026-05-25 04:22:10.045703
35607,ORD-20220429-00035607,438,2022-04-29 19:32:54,delivered,,1,5,1,web,IDR,2026-05-25 04:22:10.045703
35608,ORD-20240819-00035608,1716,2024-08-19 14:13:32,delivered,,2,3,4,web,IDR,2026-05-25 04:22:10.045703
35609,ORD-20231231-00035609,2353,2023-12-31 19:34:57,returned,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
35610,ORD-20241230-00035610,1624,2024-12-30 20:37:26,delivered,,2,4,1,web,IDR,2026-05-25 04:22:10.045703
35611,ORD-20240529-00035611,450,2024-05-29 07:09:43,delivered,,1,8,3,web,IDR,2026-05-25 04:22:10.045703
35612,ORD-20250520-00035612,1257,2025-05-20 01:26:58,delivered,,3,3,1,web,IDR,2026-05-25 04:22:10.045703
35613,ORD-20250520-00035613,1247,2025-05-20 19:04:41,delivered,,4,2,1,web,IDR,2026-05-25 04:22:10.045703
35614,ORD-20230808-00035614,430,2023-08-08 07:50:24,delivered,,1,3,3,web,IDR,2026-05-25 04:22:10.045703
35615,ORD-20231217-00035615,1477,2023-12-17 05:09:13,delivered,,2,2,1,web,IDR,2026-05-25 04:22:10.045703
35616,ORD-20250611-00035616,619,2025-06-11 22:40:19,delivered,,3,4,1,web,IDR,2026-05-25 04:22:10.045703
35617,ORD-20230428-00035617,1824,2023-04-28 02:38:33,delivered,,1,1,1,web,IDR,2026-05-25 04:22:10.045703
35618,ORD-20240418-00035618,779,2024-04-18 08:18:20,returned,,1,6,1,web,IDR,2026-05-25 04:22:10.045703
35619,ORD-20240627-00035619,2436,2024-06-27 19:14:57,delivered,,2,3,1,web,IDR,2026-05-25 04:22:10.045703
35620,ORD-20220511-00035620,196,2022-05-11 23:56:17,delivered,,1,4,1,web,IDR,2026-05-25 04:22:10.045703
35621,ORD-20250321-00035621,1276,2025-03-21 21:24:18,delivered,,1,8,3,web,IDR,2026-05-25 04:22:10.045703
35622,ORD-20240904-00035622,1469,2024-09-04 13:12:01,delivered,,1,6,1,web,IDR,2026-05-25 04:22:10.045703
35623,ORD-20250214-00035623,615,2025-02-14 02:28:38,delivered,,4,1,2,web,IDR,2026-05-25 04:22:10.045703
35624,ORD-20220123-00035624,1284,2022-01-23 20:59:46,delivered,,1,1,3,web,IDR,2026-05-25 04:22:10.045703
35625,ORD-20250711-00035625,1082,2025-07-11 01:37:56,delivered,,2,4,3,web,IDR,2026-05-25 04:22:10.045703
35626,ORD-20230506-00035626,1093,2023-05-06 10:55:15,delivered,,2,4,4,web,IDR,2026-05-25 04:22:10.045703
35627,ORD-20230429-00035627,964,2023-04-29 18:30:31,delivered,,1,1,3,web,IDR,2026-05-25 04:22:10.045703
35628,ORD-20250921-00035628,1047,2025-09-21 21:33:07,delivered,,2,6,1,web,IDR,2026-05-25 04:22:10.045703
35629,ORD-20240726-00035629,270,2024-07-26 12:50:11,delivered,,1,6,3,web,IDR,2026-05-25 04:22:10.045703
35630,ORD-20251231-00035630,1745,2025-12-31 20:19:11,paid,,2,3,2,web,IDR,2026-05-25 04:22:10.045703
35631,ORD-20220705-00035631,1098,2022-07-05 17:41:29,returned,,4,2,1,web,IDR,2026-05-25 04:22:10.045703
35632,ORD-20230621-00035632,1372,2023-06-21 15:27:59,delivered,,4,6,1,web,IDR,2026-05-25 04:22:10.045703
35633,ORD-20240612-00035633,1336,2024-06-12 06:25:26,cancelled,paid,3,3,1,web,IDR,2026-05-25 04:22:10.045703
35634,ORD-20240415-00035634,1825,2024-04-15 14:13:29,delivered,,3,3,2,web,IDR,2026-05-25 04:22:10.045703
35635,ORD-20230822-00035635,2250,2023-08-22 23:35:14,delivered,,1,3,2,web,IDR,2026-05-25 04:22:10.045703
35636,ORD-20250214-00035636,212,2025-02-14 17:46:54,delivered,,3,8,1,web,IDR,2026-05-25 04:22:10.045703
