shipment_id,order_id,shipping_service_id,checkout_ts,shipped_ts,delivered_ts,shipping_fee,shipping_subsidy,is_delayed,shipping_status,tracking_number,loaded_at
33941,33941,1,2023-06-30 11:06:57,2023-07-01 08:17:57,2023-07-10 08:17:57,15000,0,True,delivered,TRK19905367,2026-05-25 04:22:10.045703
33942,33942,5,2024-05-21 12:30:32,2024-05-23 13:38:32,2024-05-24 13:38:32,15000,15000,False,delivered,TRK25388511,2026-05-25 04:22:10.045703
33943,33943,1,2025-10-08 11:54:35,2025-10-10 13:50:35,2025-10-14 13:50:35,25000,0,False,delivered,TRK91007619,2026-05-25 04:22:10.045703
33944,33944,5,2022-08-26 07:02:02,2022-08-27 13:57:02,2022-08-29 13:57:02,9000,0,False,delivered,TRK36806978,2026-05-25 04:22:10.045703
33945,33945,3,2023-05-31 21:39:46,2023-06-01 11:30:46,2023-06-08 11:30:46,15000,0,True,delivered,TRK67928624,2026-05-25 04:22:10.045703
33946,33946,3,2024-05-19 05:09:09,2024-05-20 05:10:09,2024-05-23 05:10:09,35000,35000,False,delivered,TRK89196969,2026-05-25 04:22:10.045703
33947,33947,5,2024-01-31 19:50:16,2024-02-01 21:58:16,2024-02-03 21:58:16,25000,0,False,delivered,TRK12476246,2026-05-25 04:22:10.045703
33948,33948,1,2025-01-05 20:28:59,,,35000,0,False,cancelled,,2026-05-25 04:22:10.045703
33949,33949,5,2025-03-25 01:47:32,2025-03-27 02:31:32,2025-04-06 02:31:32,12000,0,True,delivered,TRK65773856,2026-05-25 04:22:10.045703
33950,33950,2,2025-02-05 14:01:12,2025-02-06 13:38:12,2025-02-18 13:38:12,15000,0,True,delivered,TRK16315486,2026-05-25 04:22:10.045703
33951,33951,6,2025-12-05 01:51:32,2025-12-07 01:30:32,2025-12-17 01:30:32,25000,0,True,delivered,TRK13543638,2026-05-25 04:22:10.045703
33952,33952,3,2022-05-09 21:54:06,2022-05-10 22:48:06,2022-05-22 22:48:06,18000,0,True,delivered,TRK19197879,2026-05-25 04:22:10.045703
33953,33953,1,2025-12-29 07:27:43,,,25000,0,False,in_progress,,2026-05-25 04:22:10.045703
33954,33954,1,2022-01-15 02:52:12,2022-01-16 09:33:12,2022-01-23 09:33:12,12000,0,True,delivered,TRK91914816,2026-05-25 04:22:10.045703
33955,33955,7,2024-12-25 12:12:21,2024-12-26 04:01:21,2024-12-27 04:01:21,18000,18000,False,delivered,TRK31462002,2026-05-25 04:22:10.045703
33956,33956,1,2025-07-06 05:20:37,2025-07-07 07:44:37,2025-07-09 07:44:37,12000,0,False,delivered,TRK53407260,2026-05-25 04:22:10.045703
33957,33957,3,2024-01-22 02:10:19,2024-01-23 03:38:19,2024-02-03 03:38:19,50000,0,True,delivered,TRK40744700,2026-05-25 04:22:10.045703
33958,33958,6,2022-03-06 03:52:34,,,18000,18000,False,cancelled,,2026-05-25 04:22:10.045703
33959,33959,3,2025-11-21 23:26:30,2025-11-22 18:28:30,2025-12-03 18:28:30,50000,0,True,delivered,TRK72805248,2026-05-25 04:22:10.045703
33960,33960,3,2022-05-04 10:34:36,2022-05-05 21:17:36,2022-05-16 21:17:36,12000,0,True,delivered,TRK43965550,2026-05-25 04:22:10.045703
33961,33961,2,2022-12-21 09:37:13,2022-12-22 09:01:13,2022-12-24 09:01:13,12000,12000,False,delivered,TRK33721313,2026-05-25 04:22:10.045703
33962,33962,6,2022-03-13 11:19:56,2022-03-14 19:00:56,2022-03-16 19:00:56,9000,9000,False,delivered,TRK23025971,2026-05-25 04:22:10.045703
33963,33963,1,2025-03-19 21:33:43,2025-03-21 08:45:43,2025-03-29 08:45:43,12000,0,True,delivered,TRK44425827,2026-05-25 04:22:10.045703
33964,33964,2,2023-12-28 13:23:53,2023-12-29 11:30:53,2024-01-05 11:30:53,12000,0,True,delivered,TRK89451924,2026-05-25 04:22:10.045703
33965,33965,5,2022-01-20 05:50:51,2022-01-21 16:20:51,2022-01-26 16:20:51,35000,0,False,delivered,TRK91928795,2026-05-25 04:22:10.045703
33966,33966,7,2024-03-06 11:37:05,2024-03-07 17:07:05,2024-03-18 17:07:05,35000,0,True,delivered,TRK10010742,2026-05-25 04:22:10.045703
33967,33967,2,2024-12-05 17:17:05,2024-12-07 09:51:05,2024-12-16 09:51:05,25000,0,True,delivered,TRK41572400,2026-05-25 04:22:10.045703
33968,33968,5,2025-12-15 05:43:36,2025-12-16 21:15:36,2025-12-21 21:15:36,15000,0,False,delivered,TRK92163855,2026-05-25 04:22:10.045703
33969,33969,4,2022-03-04 07:39:32,2022-03-05 01:34:32,2022-03-16 01:34:32,12000,0,True,delivered,TRK23743973,2026-05-25 04:22:10.045703
33970,33970,6,2022-07-07 14:06:35,2022-07-08 16:45:35,2022-07-13 16:45:35,25000,0,False,delivered,TRK88992567,2026-05-25 04:22:10.045703
33971,33971,4,2022-04-27 00:38:45,2022-04-28 14:11:45,2022-05-01 14:11:45,15000,0,True,delivered,TRK55224272,2026-05-25 04:22:10.045703
33972,33972,3,2025-03-28 18:27:42,2025-03-29 22:19:42,2025-04-08 22:19:42,35000,0,True,delivered,TRK11944014,2026-05-25 04:22:10.045703
33973,33973,3,2024-09-26 19:07:53,2024-09-27 12:22:53,2024-09-29 12:22:53,15000,15000,False,delivered,TRK61559437,2026-05-25 04:22:10.045703
33974,33974,8,2024-10-25 19:30:25,2024-10-26 14:02:25,2024-11-02 14:02:25,15000,15000,True,delivered,TRK98784798,2026-05-25 04:22:10.045703
33975,33975,2,2022-03-04 17:17:06,2022-03-06 04:32:06,2022-03-08 04:32:06,9000,9000,False,delivered,TRK85403568,2026-05-25 04:22:10.045703
33976,33976,5,2023-03-25 22:10:11,,,25000,0,False,cancelled,,2026-05-25 04:22:10.045703
33977,33977,1,2022-07-02 16:47:48,,,12000,12000,False,cancelled,,2026-05-25 04:22:10.045703
33978,33978,3,2022-01-02 21:46:49,2022-01-04 21:09:49,2022-01-07 21:09:49,15000,0,False,delivered,TRK69333595,2026-05-25 04:22:10.045703
33979,33979,5,2023-12-20 12:08:47,2023-12-22 10:02:47,2023-12-26 10:02:47,50000,0,False,delivered,TRK82596235,2026-05-25 04:22:10.045703
33980,33980,4,2023-06-29 22:08:39,2023-07-01 04:17:39,2023-07-11 04:17:39,35000,0,True,delivered,TRK71070441,2026-05-25 04:22:10.045703
33981,33981,4,2023-04-18 13:18:08,2023-04-20 19:32:08,2023-05-02 19:32:08,50000,50000,True,delivered,TRK89181263,2026-05-25 04:22:10.045703
33982,33982,5,2023-10-26 17:31:26,2023-10-28 23:23:26,2023-11-04 23:23:26,12000,12000,True,delivered,TRK13479254,2026-05-25 04:22:10.045703
33983,33983,3,2023-04-17 11:20:09,2023-04-18 08:33:09,2023-04-19 08:33:09,9000,9000,False,delivered,TRK16581522,2026-05-25 04:22:10.045703
33984,33984,6,2024-05-04 03:49:10,2024-05-05 21:20:10,2024-05-11 21:20:10,9000,0,False,delivered,TRK86375483,2026-05-25 04:22:10.045703
33985,33985,6,2024-09-10 16:55:50,2024-09-12 08:28:50,2024-09-14 08:28:50,25000,0,False,delivered,TRK91143328,2026-05-25 04:22:10.045703
33986,33986,4,2022-07-03 09:25:41,2022-07-05 07:42:41,2022-07-08 07:42:41,35000,35000,False,delivered,TRK43418220,2026-05-25 04:22:10.045703
33987,33987,1,2022-07-29 09:32:49,2022-07-30 15:10:49,2022-07-31 15:10:49,9000,0,False,delivered,TRK55353836,2026-05-25 04:22:10.045703
33988,33988,3,2022-12-26 09:34:51,2022-12-27 11:57:51,2023-01-06 11:57:51,50000,0,True,delivered,TRK34390836,2026-05-25 04:22:10.045703
33989,33989,1,2023-08-30 02:42:14,2023-08-31 12:55:14,2023-09-07 12:55:14,12000,0,True,delivered,TRK55817216,2026-05-25 04:22:10.045703
33990,33990,1,2023-03-15 07:12:14,2023-03-16 11:39:14,2023-03-21 11:39:14,18000,0,False,delivered,TRK44250833,2026-05-25 04:22:10.045703
33991,33991,4,2023-11-29 23:51:42,2023-12-01 16:08:42,2023-12-03 16:08:42,35000,0,False,delivered,TRK36779740,2026-05-25 04:22:10.045703
33992,33992,3,2025-08-25 17:55:59,2025-08-26 22:56:59,2025-08-29 22:56:59,25000,0,False,delivered,TRK29138445,2026-05-25 04:22:10.045703
33993,33993,2,2025-02-16 10:45:57,,,9000,0,False,cancelled,,2026-05-25 04:22:10.045703
33994,33994,4,2022-06-14 19:02:21,2022-06-16 12:50:21,2022-06-25 12:50:21,15000,0,True,delivered,TRK50105334,2026-05-25 04:22:10.045703
33995,33995,1,2024-09-12 22:43:34,2024-09-14 22:25:34,2024-09-15 22:25:34,18000,0,False,delivered,TRK97790141,2026-05-25 04:22:10.045703
33996,33996,6,2025-10-03 01:50:48,2025-10-04 04:32:48,2025-10-06 04:32:48,18000,18000,False,delivered,TRK77788897,2026-05-25 04:22:10.045703
33997,33997,4,2022-10-28 03:01:23,2022-10-29 06:45:23,2022-11-01 06:45:23,12000,12000,False,delivered,TRK51889795,2026-05-25 04:22:10.045703
33998,33998,3,2023-04-24 16:30:29,2023-04-25 08:31:29,2023-04-26 08:31:29,15000,0,False,delivered,TRK95840563,2026-05-25 04:22:10.045703
33999,33999,1,2025-03-23 17:10:21,2025-03-25 19:33:21,2025-03-29 19:33:21,50000,50000,False,delivered,TRK63736135,2026-05-25 04:22:10.045703
34000,34000,3,2023-09-15 09:40:24,2023-09-16 21:57:24,2023-09-18 21:57:24,25000,0,False,delivered,TRK28030264,2026-05-25 04:22:10.045703
34001,34001,1,2022-06-23 21:05:00,2022-06-24 12:10:00,2022-06-28 12:10:00,35000,0,False,delivered,TRK45654376,2026-05-25 04:22:10.045703
34002,34002,6,2025-09-01 10:09:49,2025-09-02 22:32:49,2025-09-05 22:32:49,12000,0,False,delivered,TRK82591409,2026-05-25 04:22:10.045703
34003,34003,1,2022-07-01 20:39:51,2022-07-03 17:14:51,2022-07-07 17:14:51,50000,0,False,delivered,TRK58657166,2026-05-25 04:22:10.045703
34004,34004,7,2022-07-13 18:29:18,2022-07-15 07:12:18,2022-07-26 07:12:18,35000,0,True,delivered,TRK33337140,2026-05-25 04:22:10.045703
34005,34005,3,2022-04-22 11:51:32,2022-04-23 08:41:32,2022-04-26 08:41:32,15000,0,False,delivered,TRK10036116,2026-05-25 04:22:10.045703
34006,34006,3,2023-03-13 13:15:33,2023-03-14 21:54:33,2023-03-23 21:54:33,9000,0,True,delivered,TRK97773841,2026-05-25 04:22:10.045703
34007,34007,5,2024-01-09 20:25:52,2024-01-11 05:05:52,2024-01-13 05:05:52,15000,0,False,delivered,TRK48920663,2026-05-25 04:22:10.045703
34008,34008,3,2024-06-20 13:30:54,2024-06-21 14:11:54,2024-06-27 14:11:54,25000,25000,True,delivered,TRK87737781,2026-05-25 04:22:10.045703
34009,34009,6,2023-01-02 15:04:37,2023-01-04 06:38:37,2023-01-11 06:38:37,25000,0,True,delivered,TRK47083388,2026-05-25 04:22:10.045703
34010,34010,8,2023-01-25 10:08:39,2023-01-26 01:52:39,,50000,0,False,cancelled,TRK50972867,2026-05-25 04:22:10.045703
34011,34011,5,2022-02-04 19:15:34,2022-02-05 18:18:34,2022-02-09 18:18:34,35000,0,False,delivered,TRK78164654,2026-05-25 04:22:10.045703
34012,34012,4,2025-06-04 18:46:27,2025-06-05 17:37:27,2025-06-08 17:37:27,12000,0,False,delivered,TRK42774138,2026-05-25 04:22:10.045703
34013,34013,7,2024-08-20 11:53:07,2024-08-22 01:33:07,2024-09-01 01:33:07,12000,0,True,delivered,TRK69664469,2026-05-25 04:22:10.045703
34014,34014,3,2025-05-07 10:21:03,2025-05-08 12:46:03,2025-05-10 12:46:03,18000,0,True,delivered,TRK30679434,2026-05-25 04:22:10.045703
34015,34015,6,2025-08-24 12:17:46,2025-08-25 20:57:46,2025-08-30 20:57:46,18000,0,False,delivered,TRK40248775,2026-05-25 04:22:10.045703
34016,34016,5,2025-04-17 17:52:53,2025-04-18 11:07:53,2025-04-29 11:07:53,25000,25000,True,delivered,TRK98130000,2026-05-25 04:22:10.045703
34017,34017,4,2023-03-22 18:11:02,2023-03-24 10:58:02,2023-03-27 10:58:02,15000,15000,False,delivered,TRK12591917,2026-05-25 04:22:10.045703
34018,34018,4,2025-12-14 02:54:47,2025-12-15 00:09:47,2025-12-22 00:09:47,18000,0,True,delivered,TRK28436220,2026-05-25 04:22:10.045703
34019,34019,3,2024-06-09 11:27:54,2024-06-10 16:55:54,2024-06-13 16:55:54,35000,35000,False,delivered,TRK32439232,2026-05-25 04:22:10.045703
34020,34020,3,2024-09-19 11:20:35,2024-09-20 06:08:35,2024-09-28 06:08:35,35000,0,True,delivered,TRK91570864,2026-05-25 04:22:10.045703
34021,34021,2,2025-11-25 22:23:48,2025-11-26 17:29:48,2025-12-04 17:29:48,18000,0,True,delivered,TRK39824402,2026-05-25 04:22:10.045703
34022,34022,4,2025-05-13 22:43:13,2025-05-15 09:49:13,2025-05-20 09:49:13,25000,0,False,delivered,TRK17786595,2026-05-25 04:22:10.045703
34023,34023,6,2025-10-10 14:53:50,2025-10-12 15:23:50,2025-10-17 15:23:50,50000,0,False,delivered,TRK17225653,2026-05-25 04:22:10.045703
34024,34024,1,2023-07-22 06:33:08,2023-07-23 13:25:08,2023-07-25 13:25:08,12000,0,True,delivered,TRK67701135,2026-05-25 04:22:10.045703
34025,34025,2,2024-12-26 20:50:29,2024-12-28 01:31:29,2025-01-02 01:31:29,35000,35000,True,delivered,TRK38897478,2026-05-25 04:22:10.045703
34026,34026,3,2024-05-07 20:40:02,2024-05-09 07:57:02,2024-05-21 07:57:02,9000,0,True,delivered,TRK97594891,2026-05-25 04:22:10.045703
34027,34027,1,2024-12-17 21:00:44,2024-12-18 14:50:44,2024-12-20 14:50:44,9000,0,False,delivered,TRK95821214,2026-05-25 04:22:10.045703
34028,34028,5,2024-01-28 09:24:59,2024-01-29 12:55:59,2024-01-30 12:55:59,9000,9000,False,delivered,TRK19562010,2026-05-25 04:22:10.045703
34029,34029,4,2023-01-25 11:37:19,2023-01-26 05:55:19,2023-02-07 05:55:19,15000,0,True,delivered,TRK29633505,2026-05-25 04:22:10.045703
34030,34030,7,2025-04-23 08:18:19,2025-04-25 00:44:19,2025-05-04 00:44:19,18000,0,True,delivered,TRK92115777,2026-05-25 04:22:10.045703
34031,34031,5,2025-05-17 05:10:59,2025-05-17 17:47:59,2025-05-20 17:47:59,15000,15000,False,delivered,TRK61525495,2026-05-25 04:22:10.045703
34032,34032,6,2025-04-19 17:53:21,2025-04-20 16:32:21,2025-04-24 16:32:21,12000,0,False,delivered,TRK41163928,2026-05-25 04:22:10.045703
34033,34033,4,2022-06-16 13:03:42,2022-06-18 06:37:42,2022-06-19 06:37:42,50000,0,False,delivered,TRK23117159,2026-05-25 04:22:10.045703
34034,34034,4,2022-08-17 06:36:48,2022-08-19 11:56:48,2022-08-30 11:56:48,12000,0,True,delivered,TRK86151071,2026-05-25 04:22:10.045703
34035,34035,3,2023-01-03 03:08:39,2023-01-05 00:22:39,2023-01-17 00:22:39,15000,0,True,delivered,TRK86512459,2026-05-25 04:22:10.045703
34036,34036,2,2025-02-20 05:50:07,2025-02-22 00:37:07,2025-03-03 00:37:07,18000,18000,True,delivered,TRK34278632,2026-05-25 04:22:10.045703
34037,34037,3,2024-01-31 18:33:52,2024-02-02 07:57:52,2024-02-06 07:57:52,35000,0,False,delivered,TRK76220801,2026-05-25 04:22:10.045703
34038,34038,4,2024-10-20 16:24:58,2024-10-21 16:37:58,2024-10-23 16:37:58,12000,12000,False,delivered,TRK27372633,2026-05-25 04:22:10.045703
34039,34039,1,2024-05-18 20:55:29,2024-05-19 17:38:29,2024-05-28 17:38:29,35000,35000,True,delivered,TRK18808453,2026-05-25 04:22:10.045703
34040,34040,4,2022-05-07 16:24:44,2022-05-09 08:48:44,2022-05-21 08:48:44,18000,0,True,delivered,TRK73786726,2026-05-25 04:22:10.045703
34041,34041,5,2024-08-02 23:31:26,2024-08-04 03:20:26,2024-08-15 03:20:26,50000,0,True,delivered,TRK20552052,2026-05-25 04:22:10.045703
34042,34042,5,2025-04-05 12:36:57,2025-04-07 10:41:57,2025-04-09 10:41:57,50000,0,False,delivered,TRK16825858,2026-05-25 04:22:10.045703
34043,34043,3,2022-11-05 09:43:42,2022-11-06 23:07:42,2022-11-15 23:07:42,18000,0,True,delivered,TRK66180912,2026-05-25 04:22:10.045703
34044,34044,4,2024-01-05 17:00:56,2024-01-06 04:11:56,2024-01-11 04:11:56,12000,0,False,delivered,TRK15414842,2026-05-25 04:22:10.045703
34045,34045,1,2024-10-07 03:11:53,2024-10-08 07:12:53,2024-10-11 07:12:53,25000,0,False,delivered,TRK74687796,2026-05-25 04:22:10.045703
34046,34046,3,2025-06-15 09:38:05,2025-06-17 00:03:05,2025-06-24 00:03:05,9000,0,True,delivered,TRK41161915,2026-05-25 04:22:10.045703
34047,34047,7,2022-03-31 07:59:26,2022-04-02 03:42:26,2022-04-09 03:42:26,50000,0,True,delivered,TRK73609046,2026-05-25 04:22:10.045703
34048,34048,6,2023-10-01 16:48:21,2023-10-02 15:57:21,2023-10-13 15:57:21,12000,0,True,delivered,TRK57592287,2026-05-25 04:22:10.045703
34049,34049,8,2024-12-19 20:58:15,2024-12-21 16:12:15,2024-12-26 16:12:15,18000,0,True,delivered,TRK83939812,2026-05-25 04:22:10.045703
34050,34050,5,2025-03-31 12:26:53,2025-04-02 11:57:53,2025-04-12 11:57:53,25000,0,True,delivered,TRK71763731,2026-05-25 04:22:10.045703
34051,34051,5,2023-10-12 11:45:58,2023-10-14 09:13:58,2023-10-18 09:13:58,12000,0,False,delivered,TRK58025339,2026-05-25 04:22:10.045703
34052,34052,7,2023-06-21 19:18:23,2023-06-23 09:29:23,2023-07-01 09:29:23,18000,0,True,delivered,TRK52532782,2026-05-25 04:22:10.045703
34053,34053,3,2024-08-06 08:53:57,2024-08-07 00:00:57,2024-08-19 00:00:57,35000,0,True,delivered,TRK63441160,2026-05-25 04:22:10.045703
34054,34054,1,2022-06-04 18:04:35,2022-06-05 23:38:35,2022-06-08 23:38:35,12000,0,False,delivered,TRK34483661,2026-05-25 04:22:10.045703
34055,34055,1,2025-08-25 04:23:12,,,35000,0,False,cancelled,,2026-05-25 04:22:10.045703
34056,34056,8,2025-03-01 23:21:52,2025-03-03 21:16:52,2025-03-06 21:16:52,25000,0,True,delivered,TRK49406527,2026-05-25 04:22:10.045703
34057,34057,2,2024-05-26 17:06:44,2024-05-27 09:55:44,2024-06-06 09:55:44,9000,0,True,delivered,TRK38472790,2026-05-25 04:22:10.045703
34058,34058,6,2025-09-02 03:44:52,2025-09-04 03:17:52,2025-09-05 03:17:52,50000,0,False,delivered,TRK39919110,2026-05-25 04:22:10.045703
34059,34059,8,2023-01-17 16:07:35,2023-01-18 11:19:35,2023-01-19 11:19:35,15000,0,False,delivered,TRK26820424,2026-05-25 04:22:10.045703
34060,34060,1,2022-12-24 13:04:08,,,25000,25000,False,cancelled,,2026-05-25 04:22:10.045703
34061,34061,4,2022-07-15 20:56:21,2022-07-17 01:05:21,2022-07-20 01:05:21,50000,0,False,delivered,TRK15847508,2026-05-25 04:22:10.045703
34062,34062,4,2025-05-30 12:32:08,2025-05-31 20:29:08,2025-06-05 20:29:08,35000,0,False,delivered,TRK22549411,2026-05-25 04:22:10.045703
34063,34063,4,2023-05-06 12:31:02,2023-05-07 02:31:02,2023-05-18 02:31:02,25000,0,True,delivered,TRK41598007,2026-05-25 04:22:10.045703
34064,34064,4,2023-01-21 09:19:10,2023-01-22 21:58:10,2023-01-27 21:58:10,50000,0,False,delivered,TRK12990337,2026-05-25 04:22:10.045703
34065,34065,7,2022-06-06 09:35:56,2022-06-08 02:37:56,2022-06-09 02:37:56,12000,12000,False,delivered,TRK27419188,2026-05-25 04:22:10.045703
34066,34066,4,2022-05-22 21:22:30,2022-05-23 04:38:30,2022-05-25 04:38:30,15000,15000,False,delivered,TRK30669484,2026-05-25 04:22:10.045703
34067,34067,7,2025-12-16 20:13:17,2025-12-17 17:30:17,2025-12-26 17:30:17,18000,0,True,delivered,TRK71143001,2026-05-25 04:22:10.045703
34068,34068,6,2025-10-30 23:54:19,2025-11-01 11:50:19,2025-11-03 11:50:19,25000,0,False,delivered,TRK27499151,2026-05-25 04:22:10.045703
34069,34069,3,2022-04-25 20:06:50,2022-04-27 02:59:50,2022-05-05 02:59:50,35000,0,True,delivered,TRK45233167,2026-05-25 04:22:10.045703
34070,34070,3,2025-03-23 05:10:11,2025-03-24 05:03:11,2025-03-25 05:03:11,9000,0,False,delivered,TRK19071285,2026-05-25 04:22:10.045703
34071,34071,3,2024-12-26 21:36:37,2024-12-27 19:23:37,2024-12-31 19:23:37,25000,0,False,delivered,TRK39742546,2026-05-25 04:22:10.045703
34072,34072,5,2022-03-24 05:42:42,2022-03-25 08:02:42,2022-03-27 08:02:42,50000,0,False,delivered,TRK35794303,2026-05-25 04:22:10.045703
34073,34073,6,2024-11-01 01:09:52,2024-11-01 23:17:52,2024-11-02 23:17:52,9000,9000,False,delivered,TRK79619485,2026-05-25 04:22:10.045703
34074,34074,3,2022-02-23 01:51:48,2022-02-24 08:24:48,2022-03-05 08:24:48,9000,9000,True,delivered,TRK34062227,2026-05-25 04:22:10.045703
34075,34075,6,2022-02-03 22:40:15,2022-02-05 05:42:15,2022-02-15 05:42:15,50000,0,True,delivered,TRK90111071,2026-05-25 04:22:10.045703
34076,34076,6,2025-12-29 11:32:56,,,25000,25000,False,in_progress,,2026-05-25 04:22:10.045703
34077,34077,1,2023-08-29 05:19:06,2023-08-29 21:43:06,2023-09-02 21:43:06,50000,0,False,delivered,TRK72121671,2026-05-25 04:22:10.045703
34078,34078,4,2023-12-23 22:51:53,2023-12-25 18:01:53,2023-12-27 18:01:53,12000,12000,False,delivered,TRK31276574,2026-05-25 04:22:10.045703
34079,34079,3,2022-07-29 14:19:18,2022-07-31 10:48:18,2022-08-04 10:48:18,15000,0,False,delivered,TRK94314315,2026-05-25 04:22:10.045703
34080,34080,1,2022-09-09 21:39:48,2022-09-11 16:44:48,2022-09-18 16:44:48,25000,25000,True,delivered,TRK65666417,2026-05-25 04:22:10.045703
34081,34081,4,2024-04-01 21:31:14,2024-04-03 15:28:14,2024-04-10 15:28:14,12000,0,True,delivered,TRK24636329,2026-05-25 04:22:10.045703
34082,34082,3,2023-08-12 19:04:10,,,35000,0,False,cancelled,,2026-05-25 04:22:10.045703
34083,34083,5,2022-04-03 21:54:27,2022-04-05 18:47:27,2022-04-17 18:47:27,35000,0,True,delivered,TRK76036420,2026-05-25 04:22:10.045703
34084,34084,1,2024-10-09 09:42:13,2024-10-10 11:37:13,2024-10-15 11:37:13,25000,0,False,delivered,TRK14948647,2026-05-25 04:22:10.045703
34085,34085,4,2025-10-16 12:00:56,2025-10-17 16:36:56,2025-10-22 16:36:56,35000,0,False,delivered,TRK54386797,2026-05-25 04:22:10.045703
34086,34086,4,2022-11-23 05:46:03,2022-11-24 21:30:03,2022-11-28 21:30:03,35000,35000,False,delivered,TRK60288952,2026-05-25 04:22:10.045703
34087,34087,6,2022-05-04 07:01:40,2022-05-06 08:26:40,2022-05-12 08:26:40,35000,0,False,delivered,TRK45011297,2026-05-25 04:22:10.045703
34088,34088,8,2024-12-08 11:04:15,2024-12-09 11:54:15,2024-12-10 11:54:15,9000,0,False,delivered,TRK69303615,2026-05-25 04:22:10.045703
34089,34089,3,2024-10-03 13:00:05,2024-10-04 14:16:05,2024-10-05 14:16:05,35000,0,False,delivered,TRK19516546,2026-05-25 04:22:10.045703
34090,34090,1,2022-02-11 09:47:08,2022-02-12 10:39:08,2022-02-18 10:39:08,9000,0,True,delivered,TRK33259410,2026-05-25 04:22:10.045703
34091,34091,6,2023-02-01 09:46:36,2023-02-02 14:02:36,2023-02-12 14:02:36,25000,0,True,delivered,TRK21753184,2026-05-25 04:22:10.045703
34092,34092,4,2023-01-13 19:33:20,2023-01-15 18:37:20,2023-01-20 18:37:20,25000,0,False,delivered,TRK92836879,2026-05-25 04:22:10.045703
34093,34093,5,2023-04-26 20:35:54,2023-04-28 03:20:54,2023-05-07 03:20:54,25000,0,True,delivered,TRK18266609,2026-05-25 04:22:10.045703
34094,34094,4,2022-05-14 20:36:48,,,12000,0,False,cancelled,,2026-05-25 04:22:10.045703
34095,34095,8,2023-11-25 11:30:26,,,35000,0,False,cancelled,,2026-05-25 04:22:10.045703
34096,34096,5,2024-12-24 12:38:46,2024-12-24 22:18:46,2024-12-29 22:18:46,18000,0,False,delivered,TRK24031378,2026-05-25 04:22:10.045703
34097,34097,4,2023-01-05 06:14:28,2023-01-06 06:16:28,2023-01-08 06:16:28,18000,0,False,delivered,TRK36491232,2026-05-25 04:22:10.045703
34098,34098,2,2024-10-28 05:38:29,2024-10-29 22:54:29,2024-11-02 22:54:29,15000,0,True,delivered,TRK70038103,2026-05-25 04:22:10.045703
34099,34099,2,2024-01-24 07:17:35,2024-01-25 21:55:35,2024-01-31 21:55:35,12000,12000,True,delivered,TRK44557215,2026-05-25 04:22:10.045703
34100,34100,7,2024-01-25 09:16:21,2024-01-26 02:19:21,2024-01-31 02:19:21,25000,0,True,delivered,TRK37960657,2026-05-25 04:22:10.045703
34101,34101,3,2023-10-20 23:07:25,2023-10-21 09:06:25,2023-10-29 09:06:25,15000,0,True,delivered,TRK57260599,2026-05-25 04:22:10.045703
34102,34102,3,2025-06-03 18:39:00,2025-06-04 21:24:00,2025-06-07 21:24:00,18000,0,False,delivered,TRK77106677,2026-05-25 04:22:10.045703
34103,34103,5,2025-11-24 08:49:19,,,18000,0,False,cancelled,,2026-05-25 04:22:10.045703
34104,34104,1,2024-02-08 19:34:24,2024-02-10 12:50:24,2024-02-11 12:50:24,9000,0,False,delivered,TRK39833280,2026-05-25 04:22:10.045703
34105,34105,3,2022-01-23 20:41:13,,,25000,0,False,cancelled,,2026-05-25 04:22:10.045703
34106,34106,7,2022-10-02 16:50:51,2022-10-03 22:21:51,2022-10-10 22:21:51,9000,9000,True,delivered,TRK62036551,2026-05-25 04:22:10.045703
34107,34107,4,2024-12-31 05:12:28,2025-01-01 21:13:28,2025-01-05 21:13:28,15000,0,False,delivered,TRK90769151,2026-05-25 04:22:10.045703
34108,34108,1,2023-03-08 18:23:23,2023-03-10 01:59:23,2023-03-13 01:59:23,50000,0,False,delivered,TRK31285402,2026-05-25 04:22:10.045703
34109,34109,6,2022-05-11 21:02:27,2022-05-12 14:06:27,2022-05-21 14:06:27,15000,0,True,delivered,TRK25918284,2026-05-25 04:22:10.045703
34110,34110,3,2023-01-21 03:46:31,2023-01-22 20:59:31,2023-01-23 20:59:31,15000,0,False,delivered,TRK97513364,2026-05-25 04:22:10.045703
34111,34111,4,2022-08-12 05:40:00,2022-08-13 14:24:00,2022-08-23 14:24:00,35000,0,True,delivered,TRK83409678,2026-05-25 04:22:10.045703
34112,34112,5,2023-09-04 11:47:48,,,50000,0,False,cancelled,,2026-05-25 04:22:10.045703
34113,34113,5,2022-12-31 16:51:33,,,18000,18000,False,cancelled,,2026-05-25 04:22:10.045703
34114,34114,5,2024-12-29 18:02:26,2024-12-29 23:05:26,2025-01-06 23:05:26,35000,0,True,delivered,TRK21436807,2026-05-25 04:22:10.045703
34115,34115,4,2024-06-13 20:13:41,2024-06-15 16:06:41,2024-06-24 16:06:41,18000,0,True,delivered,TRK11148867,2026-05-25 04:22:10.045703
34116,34116,1,2022-07-21 21:53:27,2022-07-23 00:07:27,2022-07-27 00:07:27,15000,0,False,delivered,TRK54448718,2026-05-25 04:22:10.045703
34117,34117,3,2023-03-29 19:46:47,,,12000,0,False,cancelled,,2026-05-25 04:22:10.045703
