order_item_id,order_id,product_id,item_number,quantity,unit_price,subtotal,discount_amount,shipping_subsidy,voucher_amount,total_payment,estimated_cost,profit,is_returned,is_cancelled,loaded_at
104396,46157,2,1,1,405031,405031,0,9000,0,405031,285064,110967,False,True,2026-05-25 04:22:10.045703
104397,46158,46,1,2,1653565,3307130,99214,0,0,3207916,2652040,555876,False,False,2026-05-25 04:22:10.045703
104398,46158,65,2,1,1458547,1458547,72927,0,0,1385620,933550,452070,False,False,2026-05-25 04:22:10.045703
104399,46158,1,3,4,6671838,26687352,1334368,0,0,25352984,18775660,6577324,False,False,2026-05-25 04:22:10.045703
104400,46159,18,1,3,1207886,3623658,108710,0,0,3514948,2371944,1143004,False,False,2026-05-25 04:22:10.045703
104401,46159,204,2,1,712576,712576,35629,0,0,676947,383339,293608,False,False,2026-05-25 04:22:10.045703
104402,46159,283,3,2,252275,504550,0,0,0,504550,412438,92112,False,False,2026-05-25 04:22:10.045703
104403,46160,38,1,1,451009,451009,45101,0,45101,360807,296758,64049,False,False,2026-05-25 04:22:10.045703
104404,46160,16,2,3,64295,192885,15431,0,19288,158166,146736,11430,False,False,2026-05-25 04:22:10.045703
104405,46160,9,3,1,650416,650416,52033,0,65042,533341,424985,108356,False,False,2026-05-25 04:22:10.045703
104406,46161,2,1,1,383921,383921,38392,0,0,345529,285064,60465,False,False,2026-05-25 04:22:10.045703
104407,46161,13,2,1,989881,989881,29696,0,0,960185,667348,292837,False,False,2026-05-25 04:22:10.045703
104408,46161,15,3,1,778691,778691,62295,0,0,716396,527427,188969,False,False,2026-05-25 04:22:10.045703
104409,46162,1,1,2,6317951,12635902,631795,50000,0,12004107,9387830,2566277,False,False,2026-05-25 04:22:10.045703
104410,46163,136,1,2,1788864,3577728,0,0,0,3577728,2367918,1209810,True,False,2026-05-25 04:22:10.045703
104411,46164,88,1,1,1683614,1683614,0,0,168361,1515253,1371766,143487,False,False,2026-05-25 04:22:10.045703
104412,46165,7,1,1,1047158,1047158,0,0,0,1047158,599374,447784,False,False,2026-05-25 04:22:10.045703
104413,46166,206,1,1,1194646,1194646,119465,0,0,1075181,783653,291528,False,False,2026-05-25 04:22:10.045703
104414,46166,43,2,2,1285741,2571482,257148,0,0,2314334,1989604,324730,False,False,2026-05-25 04:22:10.045703
104415,46167,107,1,1,61818,61818,6182,0,0,55636,45968,9668,False,False,2026-05-25 04:22:10.045703
104416,46168,147,1,2,84739,169478,0,0,0,169478,128618,40860,False,False,2026-05-25 04:22:10.045703
104417,46169,2,1,1,426417,426417,0,0,0,426417,285064,141353,False,False,2026-05-25 04:22:10.045703
104418,46170,227,1,2,1024123,2048246,61447,0,0,1986799,1835918,150881,False,False,2026-05-25 04:22:10.045703
104419,46170,181,2,1,5719822,5719822,571982,0,0,5147840,4684772,463068,False,False,2026-05-25 04:22:10.045703
104420,46171,7,1,1,1041369,1041369,83310,0,0,958059,599374,358685,False,True,2026-05-25 04:22:10.045703
104421,46171,19,2,3,102322,306966,0,0,0,306966,250458,56508,False,True,2026-05-25 04:22:10.045703
104422,46171,1,3,1,6762982,6762982,0,0,0,6762982,4693915,2069067,False,True,2026-05-25 04:22:10.045703
104423,46171,4,4,1,93301,93301,2799,0,0,90502,83487,7015,False,True,2026-05-25 04:22:10.045703
104424,46172,1,1,1,6807560,6807560,340378,12277,0,6467182,4693915,1760990,False,False,2026-05-25 04:22:10.045703
104425,46172,31,2,1,672034,672034,0,1212,0,672034,502265,168557,False,False,2026-05-25 04:22:10.045703
104426,46172,25,3,1,925393,925393,74031,1669,0,851362,711356,138337,False,False,2026-05-25 04:22:10.045703
104427,46172,113,4,1,1575586,1575586,0,2842,0,1575586,1118137,454607,False,False,2026-05-25 04:22:10.045703
104428,46173,26,1,2,278057,556114,44489,9000,0,511625,487480,15145,False,False,2026-05-25 04:22:10.045703
104429,46174,4,1,1,98372,98372,0,18000,0,98372,83487,-3115,False,False,2026-05-25 04:22:10.045703
104430,46175,96,1,2,1107311,2214622,0,0,221462,1993160,1473420,519740,False,False,2026-05-25 04:22:10.045703
104431,46175,45,2,2,950131,1900262,57008,0,190026,1653228,1282430,370798,False,False,2026-05-25 04:22:10.045703
104432,46175,105,3,2,1920408,3840816,115224,0,384082,3341510,2498930,842580,False,False,2026-05-25 04:22:10.045703
104433,46176,94,1,1,106401,106401,0,0,10640,95761,84446,11315,False,False,2026-05-25 04:22:10.045703
104434,46176,4,2,1,97210,97210,7777,0,9721,79712,83487,-3775,False,False,2026-05-25 04:22:10.045703
104435,46176,91,3,1,228224,228224,11411,0,22822,193991,172657,21334,False,False,2026-05-25 04:22:10.045703
104436,46176,21,4,2,233026,466052,0,0,46605,419447,367884,51563,False,False,2026-05-25 04:22:10.045703
104437,46176,1,5,1,6217158,6217158,0,0,621716,5595442,4693915,901527,False,False,2026-05-25 04:22:10.045703
104438,46176,11,6,1,1774505,1774505,177450,0,177450,1419605,1092298,327307,False,False,2026-05-25 04:22:10.045703
104439,46177,45,1,3,1030536,3091608,247329,0,0,2844279,1923645,920634,False,False,2026-05-25 04:22:10.045703
104440,46177,1,2,1,6618110,6618110,661811,0,0,5956299,4693915,1262384,False,False,2026-05-25 04:22:10.045703
104441,46177,118,3,2,788212,1576424,47293,0,0,1529131,1024096,505035,False,False,2026-05-25 04:22:10.045703
104442,46178,1,1,1,5631648,5631648,0,0,0,5631648,4693915,937733,False,False,2026-05-25 04:22:10.045703
104443,46178,1,2,1,6866126,6866126,549290,0,0,6316836,4693915,1622921,False,False,2026-05-25 04:22:10.045703
104444,46179,19,1,1,115912,115912,11591,4788,0,104321,83486,16047,False,False,2026-05-25 04:22:10.045703
104445,46179,24,2,1,247246,247246,0,10212,0,247246,173358,63676,False,False,2026-05-25 04:22:10.045703
104446,46180,3,1,1,1017677,1017677,50884,0,0,966793,609325,357468,False,True,2026-05-25 04:22:10.045703
104447,46180,197,2,2,866746,1733492,138679,0,0,1594813,1294942,299871,False,True,2026-05-25 04:22:10.045703
104448,46181,303,1,1,1089595,1089595,108960,0,108960,871675,647180,224495,False,False,2026-05-25 04:22:10.045703
104449,46181,10,2,1,739744,739744,36987,0,73975,628782,444128,184654,False,False,2026-05-25 04:22:10.045703
104450,46181,296,3,1,247276,247276,7418,0,24728,215130,159072,56058,False,False,2026-05-25 04:22:10.045703
104451,46182,32,1,2,1598336,3196672,0,4917,0,3196672,1892890,1298865,False,False,2026-05-25 04:22:10.045703
104452,46182,5,2,2,6128305,12256610,980529,18851,0,11276081,10497506,759724,False,False,2026-05-25 04:22:10.045703
104453,46182,148,3,1,801446,801446,64116,1233,0,737330,638370,97727,False,False,2026-05-25 04:22:10.045703
104454,46183,16,1,1,69506,69506,2085,2079,0,67421,48912,16430,False,False,2026-05-25 04:22:10.045703
104455,46183,60,2,1,532193,532193,0,15921,0,532193,407420,108852,False,False,2026-05-25 04:22:10.045703
104456,46184,9,1,2,648074,1296148,103692,0,129615,1062841,849970,212871,False,False,2026-05-25 04:22:10.045703
104457,46184,108,2,1,613741,613741,18412,0,61374,533955,430344,103611,False,False,2026-05-25 04:22:10.045703
104458,46185,3,1,1,1025566,1025566,30767,3108,0,994799,609325,382366,False,False,2026-05-25 04:22:10.045703
104459,46185,30,2,1,95450,95450,0,289,0,95450,71489,23672,False,False,2026-05-25 04:22:10.045703
104460,46185,42,3,2,3092574,6185148,494812,18742,0,5690336,4865922,805672,False,False,2026-05-25 04:22:10.045703
104461,46185,19,4,1,97082,97082,7767,294,0,89315,83486,5535,False,False,2026-05-25 04:22:10.045703
104462,46185,90,5,1,2007246,2007246,60217,6082,0,1947029,1457523,483424,False,False,2026-05-25 04:22:10.045703
104463,46185,155,6,2,1070143,2140286,64209,6485,0,2076077,1768194,301398,False,False,2026-05-25 04:22:10.045703
104464,46186,16,1,1,67368,67368,6737,0,0,60631,48912,11719,False,False,2026-05-25 04:22:10.045703
104465,46186,4,2,1,103571,103571,5179,0,0,98392,83487,14905,False,False,2026-05-25 04:22:10.045703
104466,46187,307,1,1,2724199,2724199,136210,0,31394,2556595,2673508,-116913,False,False,2026-05-25 04:22:10.045703
104467,46187,3,2,1,958880,958880,95888,0,0,862992,609325,253667,False,False,2026-05-25 04:22:10.045703
104468,46187,1,3,1,5953361,5953361,595336,0,68606,5289419,4693915,595504,False,False,2026-05-25 04:22:10.045703
104469,46188,14,1,1,1163410,1163410,34902,50000,0,1128508,974332,104176,False,False,2026-05-25 04:22:10.045703
104470,46189,7,1,2,1143666,2287332,182987,0,0,2104345,1198748,905597,False,True,2026-05-25 04:22:10.045703
104471,46189,19,2,1,95836,95836,2875,0,0,92961,83486,9475,False,True,2026-05-25 04:22:10.045703
104472,46189,1,3,2,5751046,11502092,920167,0,0,10581925,9387830,1194095,False,True,2026-05-25 04:22:10.045703
104473,46190,21,1,3,250560,751680,0,0,0,751680,551826,199854,False,False,2026-05-25 04:22:10.045703
104474,46191,8,1,1,408135,408135,0,0,0,408135,247062,161073,False,False,2026-05-25 04:22:10.045703
104475,46191,4,2,1,110433,110433,3313,0,0,107120,83487,23633,False,False,2026-05-25 04:22:10.045703
104476,46191,26,3,2,309978,619956,49596,0,0,570360,487480,82880,False,False,2026-05-25 04:22:10.045703
104477,46191,23,4,1,264849,264849,7945,0,0,256904,153935,102969,False,False,2026-05-25 04:22:10.045703
104478,46191,1,5,1,5614881,5614881,561488,0,0,5053393,4693915,359478,False,False,2026-05-25 04:22:10.045703
104479,46191,62,6,2,159262,318524,0,0,0,318524,146758,171766,False,False,2026-05-25 04:22:10.045703
104480,46192,14,1,1,1114259,1114259,55713,35000,0,1058546,974332,49214,False,True,2026-05-25 04:22:10.045703
104481,46193,86,1,1,232458,232458,23246,25000,0,209212,140083,44129,False,False,2026-05-25 04:22:10.045703
104482,46194,11,1,1,1866598,1866598,93330,0,0,1773268,1092298,680970,False,False,2026-05-25 04:22:10.045703
104483,46194,158,2,1,791117,791117,39556,0,0,751561,461205,290356,False,False,2026-05-25 04:22:10.045703
104484,46194,86,3,4,206360,825440,41272,0,0,784168,560332,223836,False,False,2026-05-25 04:22:10.045703
104485,46195,87,1,1,1219499,1219499,60975,0,0,1158524,950360,208164,False,True,2026-05-25 04:22:10.045703
104486,46195,90,2,1,1797669,1797669,179767,0,0,1617902,1457523,160379,False,True,2026-05-25 04:22:10.045703
104487,46195,9,3,1,647978,647978,0,0,0,647978,424985,222993,False,True,2026-05-25 04:22:10.045703
104488,46195,211,4,1,250278,250278,12514,0,0,237764,173799,63965,False,True,2026-05-25 04:22:10.045703
104489,46196,13,1,1,952359,952359,0,586,0,952359,667348,284425,False,False,2026-05-25 04:22:10.045703
104490,46196,33,2,4,1953607,7814428,234433,4804,0,7579995,5426276,2148915,False,False,2026-05-25 04:22:10.045703
104491,46196,4,3,1,106580,106580,3197,66,0,103383,83487,19830,False,False,2026-05-25 04:22:10.045703
104492,46196,5,4,1,5765695,5765695,0,3545,0,5765695,5248753,513397,False,False,2026-05-25 04:22:10.045703
104493,46197,15,1,1,915388,915388,73231,0,0,842157,527427,314730,False,True,2026-05-25 04:22:10.045703
104494,46197,7,2,2,987418,1974836,0,0,0,1974836,1198748,776088,False,True,2026-05-25 04:22:10.045703
104495,46197,2,3,1,382506,382506,30600,0,0,351906,285064,66842,False,True,2026-05-25 04:22:10.045703
104496,46197,2,4,2,387813,775626,77563,0,0,698063,570128,127935,False,True,2026-05-25 04:22:10.045703
104497,46197,1,5,2,6312068,12624136,0,0,0,12624136,9387830,3236306,False,True,2026-05-25 04:22:10.045703
104498,46197,60,6,1,448795,448795,0,0,0,448795,407420,41375,False,True,2026-05-25 04:22:10.045703
104499,46198,3,1,1,931068,931068,0,0,93107,837961,609325,228636,False,False,2026-05-25 04:22:10.045703
104500,46199,44,1,1,1139000,1139000,56950,0,113900,968150,897667,70483,True,False,2026-05-25 04:22:10.045703
104501,46199,34,2,1,183003,183003,14640,0,18300,150063,133898,16165,True,False,2026-05-25 04:22:10.045703
104502,46200,4,1,1,101266,101266,5063,0,0,96203,83487,12716,False,False,2026-05-25 04:22:10.045703
104503,46200,76,2,2,1547021,3094042,247523,0,0,2846519,2046244,800275,False,False,2026-05-25 04:22:10.045703
104504,46201,158,1,2,873598,1747196,0,0,174720,1572476,922410,650066,False,False,2026-05-25 04:22:10.045703
104505,46201,39,2,1,795804,795804,63664,0,79580,652560,475906,176654,False,False,2026-05-25 04:22:10.045703
104506,46202,179,1,1,1174498,1174498,58725,0,117450,998323,1002921,-4598,False,False,2026-05-25 04:22:10.045703
104507,46202,13,2,1,928881,928881,92888,0,92888,743105,667348,75757,False,False,2026-05-25 04:22:10.045703
104508,46202,64,3,2,3507039,7014078,0,0,701408,6312670,5439720,872950,False,False,2026-05-25 04:22:10.045703
104509,46202,7,4,2,1031078,2062156,0,0,206216,1855940,1198748,657192,False,False,2026-05-25 04:22:10.045703
104510,46203,1,1,1,6254004,6254004,0,14015,0,6254004,4693915,1546074,False,False,2026-05-25 04:22:10.045703
104511,46203,101,2,1,944918,944918,75593,2118,0,869325,765698,101509,False,False,2026-05-25 04:22:10.045703
104512,46203,331,3,1,833157,833157,24995,1867,0,808162,527633,278662,False,False,2026-05-25 04:22:10.045703
104513,46204,86,1,1,234581,234581,0,0,23458,211123,140083,71040,False,False,2026-05-25 04:22:10.045703
104514,46204,2,2,1,434786,434786,13044,0,43479,378263,285064,93199,False,False,2026-05-25 04:22:10.045703
104515,46204,51,3,1,2145964,2145964,64379,0,214596,1866989,1650133,216856,False,False,2026-05-25 04:22:10.045703
104516,46205,1,1,1,6120006,6120006,183600,0,612001,5324405,4693915,630490,False,False,2026-05-25 04:22:10.045703
104517,46205,269,2,1,82662,82662,0,0,8266,74396,63300,11096,False,False,2026-05-25 04:22:10.045703
104518,46206,3,1,1,978156,978156,0,0,97816,880340,609325,271015,False,False,2026-05-25 04:22:10.045703
104519,46207,1,1,1,5845543,5845543,0,0,584554,5260989,4693915,567074,False,False,2026-05-25 04:22:10.045703
104520,46208,4,1,1,102804,102804,5140,0,10280,87384,83487,3897,False,False,2026-05-25 04:22:10.045703
104521,46208,1,2,1,6443629,6443629,644363,0,644363,5154903,4693915,460988,False,False,2026-05-25 04:22:10.045703
104522,46209,87,1,1,1344545,1344545,107564,25000,0,1236981,950360,261621,False,True,2026-05-25 04:22:10.045703
104523,46210,58,1,1,341689,341689,34169,683,0,307520,247409,59428,True,False,2026-05-25 04:22:10.045703
104524,46210,295,2,1,526428,526428,0,1052,0,526428,358298,167078,True,False,2026-05-25 04:22:10.045703
104525,46210,1,3,1,6636434,6636434,0,13265,0,6636434,4693915,1929254,True,False,2026-05-25 04:22:10.045703
104526,46211,19,1,1,100386,100386,8031,1663,0,92355,83486,7206,False,False,2026-05-25 04:22:10.045703
104527,46211,2,2,2,402540,805080,24152,13337,0,780928,570128,197463,False,False,2026-05-25 04:22:10.045703
104528,46212,6,1,2,782671,1565342,156534,0,0,1408808,1294200,114608,False,False,2026-05-25 04:22:10.045703
104529,46212,37,2,2,1609424,3218848,321885,0,0,2896963,2432564,464399,False,False,2026-05-25 04:22:10.045703
104530,46212,3,3,3,1015044,3045132,0,0,0,3045132,1827975,1217157,False,False,2026-05-25 04:22:10.045703
104531,46213,77,1,1,1314444,1314444,105156,0,0,1209288,740437,468851,False,False,2026-05-25 04:22:10.045703
104532,46213,19,2,2,105614,211228,10561,0,0,200667,166972,33695,False,False,2026-05-25 04:22:10.045703
104533,46214,5,1,1,6665007,6665007,0,0,0,6665007,5248753,1416254,False,False,2026-05-25 04:22:10.045703
104534,46214,1,2,1,6535018,6535018,522801,0,0,6012217,4693915,1318302,False,False,2026-05-25 04:22:10.045703
104535,46214,1,3,1,5837522,5837522,291876,0,0,5545646,4693915,851731,False,False,2026-05-25 04:22:10.045703
104536,46214,1,4,1,6079211,6079211,607921,0,0,5471290,4693915,777375,False,False,2026-05-25 04:22:10.045703
104537,46214,80,5,2,994472,1988944,0,0,0,1988944,1651370,337574,False,False,2026-05-25 04:22:10.045703
104538,46214,1,6,1,6633918,6633918,0,0,0,6633918,4693915,1940003,False,False,2026-05-25 04:22:10.045703
104539,46215,188,1,3,347572,1042716,0,0,104272,938444,537651,400793,False,False,2026-05-25 04:22:10.045703
104540,46215,52,2,1,355383,355383,0,0,35538,319845,222701,97144,False,False,2026-05-25 04:22:10.045703
104541,46216,3,1,1,932371,932371,27971,0,0,904400,609325,295075,True,False,2026-05-25 04:22:10.045703
104542,46216,14,2,2,1327630,2655260,0,0,100000,2555260,1948664,606596,True,False,2026-05-25 04:22:10.045703
104543,46216,2,3,1,428386,428386,42839,0,0,385547,285064,100483,True,False,2026-05-25 04:22:10.045703
104544,46216,79,4,1,1274440,1274440,0,0,0,1274440,933229,341211,True,False,2026-05-25 04:22:10.045703
104545,46216,2,5,2,376639,753278,0,0,0,753278,570128,183150,True,False,2026-05-25 04:22:10.045703
104546,46217,8,1,2,409995,819990,81999,0,81999,655992,494124,161868,False,False,2026-05-25 04:22:10.045703
104547,46217,42,2,1,3217882,3217882,321788,0,321788,2574306,2432961,141345,False,False,2026-05-25 04:22:10.045703
104548,46218,16,1,1,73378,73378,5870,0,0,67508,48912,18596,True,False,2026-05-25 04:22:10.045703
104549,46218,211,2,1,278069,278069,13903,0,0,264166,173799,90367,True,False,2026-05-25 04:22:10.045703
104550,46219,15,1,2,781527,1563054,156305,50000,0,1406749,1054854,301895,True,False,2026-05-25 04:22:10.045703
104551,46220,117,1,2,64459,128918,0,0,12892,116026,96444,19582,False,False,2026-05-25 04:22:10.045703
104552,46220,30,2,2,92151,184302,0,0,18430,165872,142978,22894,False,False,2026-05-25 04:22:10.045703
104553,46220,231,3,2,223244,446488,0,0,44649,401839,291188,110651,False,False,2026-05-25 04:22:10.045703
104554,46221,1,1,2,6594470,13188940,0,0,0,13188940,9387830,3801110,False,True,2026-05-25 04:22:10.045703
104555,46222,132,1,1,115092,115092,0,12000,0,115092,71145,31947,False,False,2026-05-25 04:22:10.045703
104556,46223,3,1,1,1108767,1108767,0,12000,0,1108767,609325,487442,False,False,2026-05-25 04:22:10.045703
104557,46224,86,1,1,214755,214755,6443,324,0,208312,140083,67905,False,False,2026-05-25 04:22:10.045703
104558,46224,9,2,2,629101,1258202,0,1897,0,1258202,849970,406335,False,False,2026-05-25 04:22:10.045703
104559,46224,101,3,1,952181,952181,0,1436,0,952181,765698,185047,False,False,2026-05-25 04:22:10.045703
104560,46224,8,4,1,435997,435997,43600,657,0,392397,247062,144678,False,False,2026-05-25 04:22:10.045703
104561,46224,1,5,2,6859374,13718748,411562,20686,0,13307186,9387830,3898670,False,False,2026-05-25 04:22:10.045703
104562,46225,48,1,1,579957,579957,0,0,57996,521961,391392,130569,False,False,2026-05-25 04:22:10.045703
104563,46226,111,1,2,103596,207192,20719,0,20719,165754,125120,40634,False,False,2026-05-25 04:22:10.045703
104564,46227,3,1,1,1066864,1066864,85349,35000,0,981515,609325,337190,False,True,2026-05-25 04:22:10.045703
104565,46228,1,1,1,5580265,5580265,446421,0,558026,4575818,4693915,-118097,False,False,2026-05-25 04:22:10.045703
104566,46229,332,1,1,855710,855710,68457,0,0,787253,583971,203282,False,False,2026-05-25 04:22:10.045703
104567,46229,98,2,1,2398613,2398613,0,0,0,2398613,2015465,383148,False,False,2026-05-25 04:22:10.045703
104568,46229,82,3,2,423708,847416,0,0,0,847416,489926,357490,False,False,2026-05-25 04:22:10.045703
104569,46229,1,4,1,6705709,6705709,0,0,0,6705709,4693915,2011794,False,False,2026-05-25 04:22:10.045703
104570,46230,273,1,1,4328298,4328298,129849,0,0,4198449,3522188,676261,False,True,2026-05-25 04:22:10.045703
104571,46231,6,1,1,729410,729410,58353,0,0,671057,647100,23957,False,False,2026-05-25 04:22:10.045703
104572,46231,300,2,2,493553,987106,0,0,0,987106,784110,202996,False,False,2026-05-25 04:22:10.045703
104573,46231,2,3,1,451821,451821,13555,0,0,438266,285064,153202,False,False,2026-05-25 04:22:10.045703
104574,46232,3,1,2,932824,1865648,0,0,0,1865648,1218650,646998,False,False,2026-05-25 04:22:10.045703
104575,46232,202,2,2,629306,1258612,37758,0,0,1220854,765542,455312,False,False,2026-05-25 04:22:10.045703
104576,46232,80,3,1,945120,945120,75610,0,0,869510,825685,43825,False,False,2026-05-25 04:22:10.045703
104577,46233,22,1,1,128547,128547,0,0,0,128547,99850,28697,False,False,2026-05-25 04:22:10.045703
104578,46233,22,2,3,135329,405987,20299,0,0,385688,299550,86138,False,False,2026-05-25 04:22:10.045703
104579,46233,1,3,2,6079358,12158716,607936,0,100000,11450780,9387830,2062950,False,False,2026-05-25 04:22:10.045703
104580,46234,1,1,1,6512578,6512578,521006,0,0,5991572,4693915,1297657,False,False,2026-05-25 04:22:10.045703
104581,46235,66,1,1,491788,491788,14754,0,0,477034,358015,119019,False,False,2026-05-25 04:22:10.045703
104582,46236,57,1,1,3812594,3812594,0,0,100000,3712594,3079413,633181,False,False,2026-05-25 04:22:10.045703
104583,46236,8,2,1,436997,436997,0,0,0,436997,247062,189935,False,False,2026-05-25 04:22:10.045703
104584,46236,2,3,1,449137,449137,35931,0,0,413206,285064,128142,False,False,2026-05-25 04:22:10.045703
104585,46236,4,4,1,103749,103749,0,0,0,103749,83487,20262,False,False,2026-05-25 04:22:10.045703
104586,46236,199,5,4,1570347,6281388,502511,0,0,5778877,3919040,1859837,False,False,2026-05-25 04:22:10.045703
104587,46237,70,1,1,125141,125141,6257,0,0,118884,90210,28674,False,False,2026-05-25 04:22:10.045703
104588,46237,12,2,1,3450013,3450013,0,0,0,3450013,2818488,631525,False,False,2026-05-25 04:22:10.045703
104589,46237,24,3,4,215366,861464,68917,0,0,792547,693432,99115,False,False,2026-05-25 04:22:10.045703
104590,46238,99,1,2,1842400,3684800,110544,0,0,3574256,2413560,1160696,False,False,2026-05-25 04:22:10.045703
104591,46239,9,1,3,651904,1955712,58671,0,0,1897041,1274955,622086,False,False,2026-05-25 04:22:10.045703
104592,46239,1,2,1,6599253,6599253,659925,0,65290,5874038,4693915,1180123,False,False,2026-05-25 04:22:10.045703
104593,46239,14,3,3,1169464,3508392,0,0,34710,3473682,2922996,550686,False,False,2026-05-25 04:22:10.045703
104594,46239,18,4,1,1070569,1070569,53528,0,0,1017041,790648,226393,False,False,2026-05-25 04:22:10.045703
104595,46240,3,1,1,1108540,1108540,0,0,110854,997686,609325,388361,False,False,2026-05-25 04:22:10.045703
104596,46240,163,2,2,1336549,2673098,133655,0,267310,2272133,1884574,387559,False,False,2026-05-25 04:22:10.045703
104597,46241,15,1,1,756108,756108,75611,0,0,680497,527427,153070,False,False,2026-05-25 04:22:10.045703
104598,46241,3,2,1,1029418,1029418,102942,0,0,926476,609325,317151,False,False,2026-05-25 04:22:10.045703
104599,46241,344,3,1,266314,266314,7989,0,0,258325,183478,74847,False,False,2026-05-25 04:22:10.045703
104600,46241,14,4,2,1248673,2497346,199788,0,0,2297558,1948664,348894,False,False,2026-05-25 04:22:10.045703
104601,46241,2,5,1,382611,382611,19131,0,0,363480,285064,78416,False,False,2026-05-25 04:22:10.045703
104602,46242,3,1,1,1027894,1027894,0,0,102789,925105,609325,315780,False,False,2026-05-25 04:22:10.045703
104603,46242,222,2,1,480537,480537,48054,0,48054,384429,350908,33521,False,False,2026-05-25 04:22:10.045703
104604,46242,168,3,1,1683317,1683317,0,0,168332,1514985,1153735,361250,False,False,2026-05-25 04:22:10.045703
104605,46243,4,1,1,100481,100481,10048,0,10048,80385,83487,-3102,False,False,2026-05-25 04:22:10.045703
104606,46243,36,2,1,1736253,1736253,52088,0,173625,1510540,1066851,443689,False,False,2026-05-25 04:22:10.045703
104607,46244,12,1,2,3682914,7365828,589266,0,736583,6039979,5636976,403003,False,False,2026-05-25 04:22:10.045703
104608,46244,43,2,3,1288780,3866340,193317,0,386634,3286389,2984406,301983,False,False,2026-05-25 04:22:10.045703
104609,46244,14,3,1,1354849,1354849,0,0,135485,1219364,974332,245032,False,False,2026-05-25 04:22:10.045703
104610,46245,176,1,1,431815,431815,34545,0,43181,354089,248519,105570,False,False,2026-05-25 04:22:10.045703
104611,46245,82,2,1,457259,457259,22863,0,45726,388670,244963,143707,False,False,2026-05-25 04:22:10.045703
104612,46246,13,1,1,898826,898826,44941,0,89883,764002,667348,96654,False,False,2026-05-25 04:22:10.045703
104613,46247,1,1,3,6180301,18540903,556227,0,0,17984676,14081745,3902931,False,False,2026-05-25 04:22:10.045703
104614,46248,2,1,1,388660,388660,11660,0,0,377000,285064,91936,False,False,2026-05-25 04:22:10.045703
104615,46249,1,1,2,6454285,12908570,1032686,0,0,11875884,9387830,2488054,False,False,2026-05-25 04:22:10.045703
104616,46250,3,1,1,1045595,1045595,0,0,104560,941035,609325,331710,False,False,2026-05-25 04:22:10.045703
104617,46250,296,2,1,230982,230982,6929,0,23098,200955,159072,41883,False,False,2026-05-25 04:22:10.045703
104618,46251,8,1,2,366152,732304,36615,0,0,695689,494124,201565,False,False,2026-05-25 04:22:10.045703
104619,46251,184,2,1,424963,424963,42496,0,0,382467,277310,105157,False,False,2026-05-25 04:22:10.045703
104620,46252,2,1,1,394797,394797,11844,3393,0,382953,285064,94496,False,False,2026-05-25 04:22:10.045703
104621,46252,3,2,1,914034,914034,73123,7856,0,840911,609325,223730,False,False,2026-05-25 04:22:10.045703
104622,46252,2,3,1,436442,436442,0,3751,0,436442,285064,147627,False,False,2026-05-25 04:22:10.045703
104623,46253,6,1,1,701012,701012,56081,0,0,644931,647100,-2169,False,False,2026-05-25 04:22:10.045703
104624,46253,205,2,1,945232,945232,75619,0,0,869613,608855,260758,False,False,2026-05-25 04:22:10.045703
104625,46253,14,3,3,1317149,3951447,197572,0,0,3753875,2922996,830879,False,False,2026-05-25 04:22:10.045703
104626,46253,13,4,1,1071201,1071201,32136,0,0,1039065,667348,371717,False,False,2026-05-25 04:22:10.045703
104627,46254,3,1,1,979027,979027,78322,0,0,900705,609325,291380,False,False,2026-05-25 04:22:10.045703
104628,46254,65,2,3,1318231,3954693,395469,0,0,3559224,2800650,758574,False,False,2026-05-25 04:22:10.045703
104629,46255,36,1,1,1530056,1530056,45902,0,0,1484154,1066851,417303,False,False,2026-05-25 04:22:10.045703
104630,46255,180,2,3,884486,2653458,79604,0,0,2573854,1551135,1022719,False,False,2026-05-25 04:22:10.045703
104631,46256,64,1,1,3544142,3544142,283531,0,354414,2906197,2719860,186337,True,False,2026-05-25 04:22:10.045703
104632,46256,313,2,3,1187738,3563214,0,0,356321,3206893,2365611,841282,True,False,2026-05-25 04:22:10.045703
104633,46256,77,3,1,1454698,1454698,43641,0,145470,1265587,740437,525150,True,False,2026-05-25 04:22:10.045703
104634,46256,125,4,1,845843,845843,84584,0,84584,676675,557030,119645,True,False,2026-05-25 04:22:10.045703
104635,46256,1,5,1,6464499,6464499,323225,0,646450,5494824,4693915,800909,True,False,2026-05-25 04:22:10.045703
104636,46256,1,6,2,5751265,11502530,1150253,0,1150253,9202024,9387830,-185806,True,False,2026-05-25 04:22:10.045703
104637,46257,13,1,2,910047,1820094,54603,0,182009,1583482,1334696,248786,False,False,2026-05-25 04:22:10.045703
104638,46257,2,2,1,405698,405698,20285,0,40570,344843,285064,59779,False,False,2026-05-25 04:22:10.045703
104639,46258,321,1,1,115161,115161,0,0,0,115161,91092,24069,False,False,2026-05-25 04:22:10.045703
104640,46258,173,2,2,961316,1922632,0,0,0,1922632,1578292,344340,False,False,2026-05-25 04:22:10.045703
104641,46258,2,3,1,463709,463709,13911,0,0,449798,285064,164734,False,False,2026-05-25 04:22:10.045703
104642,46259,103,1,1,1848192,1848192,147855,0,0,1700337,998949,701388,False,False,2026-05-25 04:22:10.045703
